id,name,artists,id_artists,genres,release_year,duration_s,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6o0rGxp5tdtX8cmqXwVIwE,Coisa Linda,Tiago Iorc,['4iWkwAVzssjb8XgxdoOL6M'],brazilian rock folk brasileiro mpb nova mpb,2015,178.719,68,0.634,0.489,1,50.675,1,0.0279,0.405,0.00819,0.097,0.202,93.969
2yBMVrq96wb9OHbMdBs0lF,A Winter's Ball,"Leslie Odom Jr., Lin-Manuel Miranda, Original Broadway Cast of Hamilton","['3cR4rhS2hBWqI7rJEBacvN', '4aXXDj9aZnlshx7mzj3W1N', '3UUJfRbrA2nTbcg4i0MOwu']",broadway hollywood show tunes vocal jazz broadway hollywood hollywood show tunes,2015,69.901,68,0.854,0.327,8,49.166,1,0.507,0.41,0.0,0.0889,0.688,131.352
3PHt7AdVhjIMS5Yw5RIZKU,Wtf U Mean,"Haarper, Freddie Dredd","['3v0QTRruILayLe5VsaYdvk', '0dlDsD7y6ccmDm8tuWCU6F']",dark trap dark trap meme rap phonk viral rap,2020,118.034,68,0.801,0.835,0,56.191,1,0.0454,0.0811,0.324,0.0926,0.968,144.912
733tju3KUeatsbjcTRQ04i,Yorktown (The World Turned Upside Down),Original Broadway Cast of Hamilton,['3UUJfRbrA2nTbcg4i0MOwu'],broadway hollywood,2015,242.588,68,0.76,0.883,9,54.603,0,0.25,0.297,0.0,0.727,0.51,98.012
4BE1OloRc9xwjyqA4wFFuN,あの夢をなぞって,YOASOBI,['64tJ2EAv1R6UaZqc4iOCyj'],jpop japanese teen pop,2020,242.667,68,0.537,0.793,8,56.554,1,0.04,0.217,0.000361,0.143,0.73,180.029
6GmkJJMe9U1tEcrJ3Hq3A1,Polarize,Twenty One Pilots,['3YQKmKGau1PzlVlkL1iodx'],modern rock rock,2015,226.787,68,0.597,0.666,6,53.635,0,0.0418,0.122,0.00302,0.1,0.626,164.992
4vSoyDfL0uZyUoWu5NNNsQ,Self Control,YoungBoy Never Broke Again,['7wlFDEWiM5OoIAt8RSli8b'],baton rouge rap trap,2019,185.866,68,0.82,0.697,6,52.704,0,0.378,0.0349,0.0,0.197,0.629,154.992
4xuVfUXkHe1YZZZWNICGcV,Erfolg ist kein Glück,Kontra K,['4lDiJcOJ2GLCK6p9q5BgfK'],christlicher rap german hip hop,2015,210.813,68,0.605,0.716,1,53.723,1,0.332,0.382,0.0,0.104,0.804,79.911
5y4XJ9UFS5eOdoYPF5pSAE,There You Are,ZAYN,['5ZsFI1h6hIdQRw2ti0hz81'],dance pop pop postteen pop uk pop,2018,199.6,68,0.452,0.688,0,55.16,0,0.0385,0.0263,0.0,0.11,0.313,76.99
1yYE8EyuIV0rrvQ1bA2Fyf,Happy Song,Bring Me The Horizon,['1Ffb6ejR6Fe5IamqA5oRUF'],melodic metalcore metalcore rock uk metalcore,2015,239.387,68,0.295,0.924,5,56.593,1,0.0678,4.02e-05,0.00462,0.377,0.219,171.941
0BBOLOV5JntPL3341swIre,Turn Me On,Kevin Lyttle,['1GaBsp1ICIp1e6udgE7fba'],soca,2004,192.107,68,0.677,0.682,9,53.121,1,0.0361,0.0405,0.0,0.0351,0.875,106.279
0vQM29chWYNTrqPoirulxI,Love Is a Drug,Papithbk,['33r8rPgsHXfVN1r3adlrWw'],australian trap emo rap sad rap,2018,97.907,68,0.841,0.406,7,47.611,1,0.358,0.791,0.0,0.0872,0.384,110.061
17VP4tofJ3evJbtY8Tk1Qi,il vento d'oro,Yugo Kanno,['56DDzGJXY0xndL9wu9aHUD'],anime score japanese soundtrack,2018,295.576,68,0.491,0.915,11,55.166,1,0.143,0.00652,0.125,0.0906,0.582,134.947
1QBmYURvVM6Ai7y7yo9Dvx,Cuando Quieras,Rels B,['2IMZYfNi21MGqxopj9fWx8'],rb en espanol spanish hip hop trap latino urbano espanol,2020,157.347,68,0.627,0.511,10,50.719,0,0.49,0.245,0.0,0.0875,0.596,96.994
2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,"December Avenue, Moira Dela Torre","['4qFxP3qN9GsnZDOkAE6x2m', '0rZRTXEmmPmx6gt92tBqIc']",opm pinoy pop punk opm,2018,267.759,68,0.502,0.482,4,55.264,1,0.0288,0.161,0.0,0.187,0.132,133.894
5dDxdj2MrqrYCGzqXfJycL,AYNEA REMIX,"FMK, Maria Becerra, Beret","['0dUyjgCyjfj5eMx6bX2TWf', '1DxLCyH42yaHKGK3cl5bvG', '0ZHPrnImGh4re3TbSNkoZl']",spanish hip hop spanish pop pop argentino trap latino trap argentino trap latino trap triste,2020,298.605,68,0.618,0.499,0,54.632,1,0.0952,0.0437,0.0,0.224,0.445,171.924
1Ytgo9ipdlTsf6wlg6sXf3,在這座城市遺失了你 (戲劇《他們創業的那些鳥事》插曲),告五人,['6xErgeZYatiaQ36SB5bvi8'],chinese indie mandopop taiwan indie,2020,357.094,68,0.46,0.297,9,51.215,1,0.0309,0.692,0.000318,0.107,0.125,180.095
0E8q2Fx2XuzXCO2NSAppkR,In A Sentimental Mood,"Duke Ellington, John Coltrane","['4F7Q5NV6h5TSwCainz8S5A', '2hGh5VOeeqimQFxqXvfCUf']",adult standards africanamerican classical big band cool jazz harlem renaissance jazz jazz piano lounge stride swing vocal jazz bebop cool jazz free jazz jazz jazz saxophone,1963,255.227,68,0.464,0.305,3,47.565,0,0.0316,0.936,0.0846,0.208,0.282,108.229
1roCmBlcpV7LzsmB7pmCyt,Let Me Down Slowly (feat. Alessia Cara),"Alec Benjamin, Alessia Cara","['5IH6FPUwQTxPSXurCrcIov', '2wUjUUtkb5lvLKcGKsKqsR']",alt z canadian contemporary rb canadian pop dance pop electropop pop postteen pop rb alt z electropop pop,2019,169.175,68,0.655,0.569,1,54.982,0,0.0349,0.716,7.4e-06,0.135,0.44,150.267
0MrDqmqbP0xS9sGedtiuAC,Will you be there when I wake up,Gemma Casimaty,['4i2qe6NHlNFfwcQpi6dpFC'],,2019,164.125,68,0.187,0.0911,0,31.198,1,0.0489,0.944,0.921,0.104,0.359,66.282
694vvR5o19xHPhhJ5QdLN7,NO HALO,BROCKHAMPTON,['1Bl6wpkWCQ4KVgnASpvzzA'],boy band hip hop rap,2019,259.747,68,0.643,0.573,4,52.966,1,0.0709,0.41,0.00017,0.0695,0.47,165.192
55GiOwtxNajXVbpjjIzMnD,SWISH,Tyga,['5LHRHt1k9lMyONurDHEdrp'],dance pop hip hop pop rap rap southern hip hop trap,2018,194.936,68,0.884,0.541,11,54.392,1,0.221,0.0831,0.0,0.118,0.274,105.009
5WBaMuA6gMy90SZXyS4Yz0,När jag ser dig,Hov1,['68dW5BU6sdVNf099EylxEt'],swedish idol pop swedish pop,2020,227.621,68,0.652,0.564,7,52.86,1,0.0388,0.591,0.0,0.194,0.543,99.1
1vhNd2F1bNKV7DN4Moa8z2,Blood // Water - King Kavalier Remix,"grandson, King Kavalier","['4ZgQDCtRqZlhLswVS6MHN4', '2WHVbKysnJdhkB4VBWxC3v']",alt z modern alternative rock modern rock rock ,2018,179.374,68,0.586,0.813,8,53.643,0,0.0804,0.0494,5.54e-06,0.0939,0.655,149.812
2qEIVphvwMEkE35CXxdWAT,Deal with the devil,Tia,['30rNCtpbgMaznRM9h8jlLv'],anime,2017,282.547,68,0.492,0.939,2,58.404,1,0.158,0.0232,0.000196,0.304,0.693,141.942
5z9GzmGD3bXsSXQHqMCON7,BOBBY,"Veysel, Jamule","['4VuARVJiWGsH2msKTdsKdQ', '4sVieJlKgpZ2k9ESNS5IdN']",german hip hop albanian hip hop deep german hip hop german drill german hip hop,2021,168.674,68,0.728,0.492,4,52.299,0,0.0527,0.129,8.81e-06,0.164,0.355,173.945
71tGdfYvqxhrCKn3OPGwRr,Viciou na Flauta - Remix,"MC Mari, Dj Will DF, JS o Mão de Ouro","['2AdUWxNm17kkGZiPGuorth', '5gN6SfppiL5y6Q2zEWLcVP', '7C7NNCiIFavKH6oDarjp0v']",brega funk brega funk funk carioca,2020,142.588,68,0.748,0.703,2,54.679,1,0.0635,0.281,0.00721,0.106,0.746,170.026
64I6t2tuUGnIlaDIzHJ6YI,Quero Você do Jeito Que Quiser,"Marília Mendonça, Maiara & Maraisa","['1yR65psqiazQpeM79CcGh8', '59jlthNnbmim5l9tmNA7se']",sertanejo sertanejo sertanejo pop sertanejo universitario,2020,215.979,68,0.698,0.604,4,55.426,1,0.0457,0.501,0.0,0.251,0.353,127.707
2NmCWuOfyIZBGdBHezHboQ,A Cunhada,KayBlack,['2h5Ha0ZiMFmOQD3iYcSXsy'],funk carioca funk ostentacao trap funk,2020,167.93800000000002,68,0.836,0.334,3,50.669,0,0.266,0.325,0.0,0.0958,0.514,120.02
5iHJ6FB4iWVcaY7iDYJrJB,Casa de Praia - Ao Vivo,"Os Barões Da Pisadinha, Thiago Brava","['5Lv2GUVwqmQBPwrTrxucE5', '1LGh5vyaoQP9bgTwLSMTyW']",funk carioca sertanejo pop sertanejo universitario forro piseiro,2020,146.577,68,0.633,0.935,6,58.05,0,0.0663,0.44,0.0,0.772,0.96,168.064
2B7EEPMfJWOG7VWpCkBtZy,Um Brinde pra Nós,"Hungria Hip Hop, Mc Lipi, Dj GM","['0vLuOi2k62sHujIfplInlK', '0cjkWe9VXcECGiOEHFuTfc', '03PnQHlbH5nDDVX3hNg628']",funk carioca funk consciente funk ostentacao funk paulista  brazilian hip hop rap df trap brasileiro,2020,177.231,68,0.775,0.705,7,57.741,0,0.304,0.112,0.0,0.0704,0.252,129.769
3HXLUh9lzSrSLvrvLk2LjC,Se Eu Fosse Você - Ao Vivo,Henrique & Juliano,['3p7PcrEHaaKLJnPUGOtRlT'],sertanejo pop sertanejo universitario,2020,210.461,68,0.554,0.817,10,54.478,1,0.0511,0.393,0.0,0.834,0.488,108.084
2W0VenqvlMW4c65YsxT5zu,Morena,"MC Paulin da Capital, Dj GM","['592JnViQ2tot63c1SbtgK2', '03PnQHlbH5nDDVX3hNg628']", funk carioca funk consciente funk ostentacao funk paulista,2020,197.053,68,0.632,0.85,4,58.19,0,0.187,0.408,0.0,0.119,0.615,190.154
4VfG3ntsNSyNr7lPZZyvTE,Tudo que Eu Queria - Ao Vivo,Gusttavo Lima,['7MiDcPa6UiV3In7lIM71IN'],sertanejo sertanejo universitario,2020,178.68800000000002,68,0.654,0.648,4,55.538,1,0.0443,0.406,0.0,0.104,0.612,143.838
2w8SKQCnT2YQK1qCqKl2uW,La Pared 360,"Lenny Tavárez, Justin Quiles","['1pQWsZQehhS4wavwh7Fnxd', '14zUHaJZo1mnYtn6IBRaRP']",latin reggaeton trap latino latin reggaeton reggaeton flow trap argentino trap latino,2020,154.286,68,0.777,0.656,2,54.177,0,0.158,0.248,2.06e-06,0.139,0.833,168.103
6eKWSrZfzd25TYYxkscWgg,BabyWipe,Ski Mask The Slump God,['2rhFzFmezpnW82MNqEKVry'],miami hip hop rap underground hip hop,2018,168.627,68,0.884,0.505,1,51.678,1,0.265,0.0257,0.0,0.307,0.582,148.042
3dNjUFt6EFU4Gq6Q5vfJqf,Girls Like Girls,Hayley Kiyoko,['3LjhVl7GzYsza1biQjTpaN'],alt z dance pop electropop indie poptimism pop postteen pop,2015,229.656,68,0.611,0.701,6,54.765,1,0.0248,0.0109,9.83e-06,0.0994,0.604,142.027
6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,['0C8ZW7ezQVs4URX5aX7Kqx'],dance pop pop postteen pop,2015,229.08,68,0.672,0.593,11,55.99,0,0.0304,0.0223,0.0,0.214,0.438,98.02
2niUiaoJDCzNldW0pV66zb,Nunca Es Suficiente,Natalia Lafourcade,['1hcdI2N1023RvSwLzTtdsp'],latin latin alternative latin pop mexican pop rock en espanol veracruz indie,2015,237.107,68,0.699,0.61,2,50.692,0,0.0541,0.511,2.31e-06,0.127,0.846,178.112
6OMO6WdRhSfjMPAiPT94wH,Painkiller,Three Days Grace,['2xiIXseIJcq3nG7C8fHeBj'],alternative metal canadian metal canadian rock nu metal postgrunge,2015,179.16,68,0.376,0.95,9,55.933,1,0.0641,0.00021,0.0,0.0377,0.438,178.018
1trFxVLL8WKhYap543e74l,Airplane pt.2,BTS,['3Nrfpe0tUJi4K4DXYWgMUX'],kpop kpop boy group,2018,218.615,68,0.769,0.817,0,55.908,0,0.0339,0.0268,9.95e-05,0.084,0.866,139.979
22OqansuvEMQu9W0EfiGTI,We Don't Believe What's on TV,Twenty One Pilots,['3YQKmKGau1PzlVlkL1iodx'],modern rock rock,2015,177.20000000000002,68,0.547,0.936,9,55.977,1,0.102,0.23,3.04e-06,0.172,0.642,120.003
4lRwa7PKcGIuJMwtPIYKdy,Anpanman,BTS,['3Nrfpe0tUJi4K4DXYWgMUX'],kpop kpop boy group,2018,232.966,68,0.813,0.875,1,57.08,0,0.0918,0.0237,0.0,0.288,0.756,99.004
0bK3jxkbq5cDKWr68KtO8G,Una y Otra Vez,Manuel Medrano,['0i5iO6icb7kxg48thi9gBM'],colombian pop latin latin pop,2015,190.606,68,0.42,0.481,4,51.716,1,0.027,0.276,1.55e-06,0.345,0.376,82.112
3567eNX2L3RkkMkwspncMH,Lie To Me,5 Seconds of Summer,['5Rl15oVamLq7FbSb0NNBNy'],boy band dance pop electropop pop postteen pop,2018,150.467,68,0.633,0.478,0,54.429,1,0.0359,0.0115,0.0,0.103,0.692,159.951
6wKmxUeMJAoz2GpMrw95z5,ハルカ,YOASOBI,['64tJ2EAv1R6UaZqc4iOCyj'],jpop japanese teen pop,2020,243.613,68,0.712,0.817,1,54.877,1,0.0279,0.0717,7.21e-06,0.146,0.679,100.016
3SErMoIKdRELto2OspGs5L,idfc,blackbear,['2cFrymmkijnjDg9SS92EPM'],electropop pop pop rap,2015,207.027,68,0.718,0.422,4,50.885,0,0.0621,0.0764,0.0,0.17,0.455,144.678
7aUuoq4oMfLxaLa5GVUDHi,Way down We Go,KALEO,['7jdFEYD2LTYjfwxOdlVjmc'],icelandic indie icelandic rock modern alternative rock,2015,219.56,68,0.59,0.578,10,54.202,0,0.0528,0.612,0.000162,0.0837,0.264,81.663
6J7PIkhtHwmFjPLq0SyuPj,Dark Times,"The Weeknd, Ed Sheeran","['1Xyo4u8uXC1ZmMpatF05PJ', '6eUKZXaKkcviH0Ku9w2n3V']",pop uk pop canadian contemporary rb canadian pop pop,2015,260.64,68,0.501,0.403,7,50.389,1,0.0747,0.116,1.03e-05,0.124,0.27,132.608
4cbdPT6uaBOgOQe3fLMofl,Power is Power (feat. The Weeknd & Travis Scott),"SZA, The Weeknd, Travis Scott, Game of Thrones","['7tYKF4w9nC0nq9CsPZTHyP', '1Xyo4u8uXC1ZmMpatF05PJ', '0Y5tJX1MQlPlqiwlOH1tJY', '22JdJVovP3pV9XkGTih01c']",canadian contemporary rb canadian pop pop pop pop rap rb rap slap house,2019,211.267,68,0.507,0.644,4,52.515,1,0.0641,0.00413,0.0,0.217,0.172,179.913
2NcstvY8H9PVQ0DMNGHckh,America's Sweetheart,Elle King,['3bhu7P5PfngueRHiB9hjcx'],modern blues rock,2015,245.547,68,0.528,0.928,1,56.075,1,0.0666,0.0208,5.75e-06,0.376,0.4,128.01
6R0GRYk2vs2XuBVemYK5YZ,Ultimate,Denzel Curry,['6fxyWrfmjcbj5d12gXeiNV'],dark trap drill hip hop miami hip hop rap trap underground hip hop,2015,189.974,68,0.493,0.826,9,56.894,1,0.311,0.095,3.42e-06,0.252,0.75,112.865
3ESSGgWzRf1xvP7G5hHMhB,Again,Fetty Wap,['6PXS4YHDkKvl1wkIl4V8DL'],new jersey rap pop rap rap southern hip hop trap,2015,312.24,68,0.748,0.733,11,55.579,0,0.072,0.0062,0.0,0.329,0.291,93.019
0fsEFwLSJTSHSawhe864Cp,Shots - Broiler Remix,"Imagine Dragons, Broiler","['53XhwfbYqKCa1cC15pYq2q', '3836OTICMPjhTMMcpPw4EC']",modern rock rock nordic house norwegian pop pop dance tropical house,2015,191.0,68,0.735,0.784,11,52.872,0,0.0332,0.449,0.154,0.105,0.582,120.012
4hJfmMjy3wFIOknfYwhouY,Wolves,One Direction,['4AK6F7OLvEQ5QYCBNiQWHq'],boy band pop postteen pop talent show,2015,241.533,68,0.627,0.818,5,55.757,1,0.057,0.114,0.0,0.0504,0.527,123.456
0NyRSfiU6ri61vku1xiLoD,"Secret Love Song, Pt. II",Little Mix,['3e7awlrlDSwF3iM0WBjGMp'],dance pop girl group pop postteen pop talent show uk pop,2015,266.926,68,0.558,0.361,9,51.654,1,0.0328,0.754,0.0,0.0926,0.165,95.161
359lSGQwvAM3aZA5UNwqiQ,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,James Bay,['4EzkuveR9pLvDVFNx6foYD'],modern rock neo mellow pop pop rock,2015,236.787,68,0.68,0.315,11,51.575,1,0.0391,0.913,0.0,0.712,0.361,117.614
5m7on0zpnmeAXy72ANrmfU,Bad Girlfriend,Theory of a Deadman,['74eX4C98E4FCrAMl39qRsJ'],alternative metal canadian metal canadian rock nu metal postgrunge wrestling,2008,205.627,68,0.504,0.957,0,57.343,1,0.0529,0.00298,0.0,0.187,0.676,135.013
661Ns9G25zHdih4qVshBO7,Anunciação,Alceu Valença,['559vxOLTzlAv0zB77JMcdG'],manguebeat mpb nova musica pernambucana,1998,288.16,68,0.539,0.745,9,52.146,0,0.0279,0.451,0.000239,0.103,0.78,99.92
1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),"Ed Sheeran, Travis Scott","['6eUKZXaKkcviH0Ku9w2n3V', '0Y5tJX1MQlPlqiwlOH1tJY']",pop uk pop rap slap house,2019,161.747,68,0.716,0.823,5,54.687,0,0.0495,0.132,0.0,0.361,0.91,151.957
25PVU9aowaP69bSYRBe3sj,KASSAV (feat. Tiakola),"Gazo, Tiakola","['5gqmbbfjcikQBzPB5Hv13I', '3vUMXQ9kPnZAQkMkZZ7Hfh']",rap francais drill francais french hip hop pop urbaine rap francais,2021,210.253,68,0.759,0.523,6,50.114,0,0.321,0.649,1.33e-05,0.269,0.766,144.109
1UL8GkVAs6UcWF6BZ3DYZt,Closer to the Sun,Slightly Stoopid,['6MxlVTY6PmY8Nyn16fvxtb'],reggae fusion reggae rock,2005,145.56,68,0.572,0.728,7,54.466,1,0.0275,0.203,0.00263,0.231,0.535,75.179
4etE2X6t7GmyiuYLIdI8H5,Redneck Yacht Club,Craig Morgan,['6ktyNEnEukKzskQEiXgCFD'],contemporary country country country road modern country rock redneck,2005,230.373,68,0.49,0.817,8,54.595,1,0.0355,0.455,0.0,0.0885,0.808,168.115
34qur6ZYY0BKhQodz6X3lh,Melodien,"Undacava, Luciano","['0GICHCgSgJrRnanaNRFIMX', '3CJKkU0XuElRT1z8rEtIYg']",german hip hop german underground rap german drill german hip hop,2021,160.434,68,0.659,0.512,2,53.678,1,0.221,0.0288,3.89e-05,0.266,0.366,93.613
4B4zDmbHdkXZ1wUJv1yKFy,Wiggle (feat. Snoop Dogg),"Jason Derulo, Snoop Dogg","['07YZf4WDAMNwqr4jfgOZ8y', '7hJcb9fa4alzcOq3EaNPoG']",dance pop pop pop rap postteen pop g funk gangster rap hip hop pop rap rap west coast rap,2013,193.296,68,0.697,0.621,9,53.114,0,0.25,0.0802,0.0,0.162,0.721,81.946
47No93LxERvV6MtOAmQzHS,Ignorance,Paramore,['74XFHRwlV6OrjEM0A2NCMF'],candy pop emo pixie pop emo pop punk,2009,218.627,68,0.522,0.964,11,57.355,0,0.095,0.00109,0.000389,0.0387,0.51,170.944
16Cs9KsHzgunxaEfGrXysG,Play Hard (feat. Ne-Yo & Akon) - New Edit,"David Guetta, Akon, Ne-Yo","['1Cs0zKBU1kc0i8ypK3B9ai', '0z4gvV4rjIZ9wHck67ucSV', '21E3waRsmPlU7jZsS13rcj']",big room dance pop edm pop pop dance dance pop dance pop pop pop rap rb urban contemporary,2013,208.845,68,0.723,0.87,8,56.987,0,0.0435,0.035,0.0,0.656,0.678,129.952
4bD9z9qa4qg9BhryvYWB7c,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj","['1wRPtKGflJrBx9BmLsSwlU', '6k6dimE4a6OFnD0HWmkIUW', '3cqeO3muWIW5uSmUDNCmyT']",desi pop filmi indian indie modern bollywood sufi filmi modern bollywood desi pop filmi indian instrumental modern bollywood,2013,223.46,68,0.59,0.555,2,53.139,1,0.0271,0.481,0.0,0.192,0.191,84.027
0S4RKPbRDA72tvKwVdXQqe,The Way,"Ariana Grande, Mac Miller","['66CXWjxzNUsdJxJ2JdwvnR', '4LLpKhyESsyAXpc4laK94U']",hip hop pittsburgh rap rap pop postteen pop,2013,227.027,68,0.645,0.878,5,56.792,0,0.113,0.294,0.0,0.076,0.862,82.324
6enPOmd3vSFpI4jjms8kXN,Runnin' Outta Moonlight,Randy Houser,['56x8mYvS3cyDGAi8N2FxbB'],contemporary country country country road modern country rock redneck,2013,193.773,68,0.526,0.801,2,56.283,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024
3C3cr2JQwXIhqAHqOardVO,Holding on to You,Twenty One Pilots,['3YQKmKGau1PzlVlkL1iodx'],modern rock rock,2013,263.733,68,0.608,0.776,11,56.365,1,0.0511,0.241,0.0,0.0713,0.814,89.996
0wZUJxxybEiafs0BIg9SAP,My Time,bo en,['1EotkJocwHvhFOAsoOj1jJ'],experimental pop glitchcore,2013,313.969,68,0.445,0.361,5,52.497,1,0.0941,0.608,0.0,0.112,0.0677,119.797
2wWboDFZJPWXVNlHUbdSVQ,Dear No One,Tori Kelly,['1vSN1fsvrzpbttOYGsliDr'],dance pop pop postteen pop rb viral pop,2013,197.847,68,0.627,0.592,6,54.023,1,0.314,0.126,0.0,0.111,0.462,167.882
4CLPNURPcKztF9RRdcWLGP,Follow Your Arrow,Kacey Musgraves,['70kkdajctXSbqSMJbQO424'],contemporary country country dawn pop postteen pop texas country,2013,199.64,68,0.448,0.649,5,54.075,1,0.0434,0.418,0.0,0.0976,0.575,195.925
0Fs9cdPDhptWEDJmiCbkEW,She Knows (feat. Amber Coffman & Cults),"J. Cole, Amber Coffman, Cults","['6l3HvQ5sa6mXTsMTB19rO5', '4vpGVGgxSDcCTmqYbsOnsn', '3Oim8XBPbznAa8Jj8QzNc8']",chillwave dream pop experimental pop indie pop indie rock indie surf conscious hip hop hip hop north carolina hip hop rap,2013,296.52,68,0.766,0.74,1,49.637,1,0.0807,0.0193,0.0784,0.229,0.183,118.008
5sgRYOTpFZRROlndD460KI,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan",Fiersa Besari,['06QVnTCdjs4jPKO0487EGV'],indonesian folk pop indonesian indie indonesian pop indonesian pop punk,2019,249.503,68,0.531,0.825,4,54.538,1,0.0432,0.127,0.0,0.195,0.247,125.043
6a0G8hYEyxqvEkebVLU5VK,しかばねの踊り,Kikuo,['5FhcqamaRFfpZb4VHV47fu'],japanese electropop vocaloid,2013,228.339,68,0.7,0.834,6,55.866,0,0.0323,0.259,0.0,0.0545,0.862,134.979
3g62kHCCbNwhEKYywx5Xwz,Willst du,Alligatoah,['0r0R5nIjDY04TfxRM10Bcb'],german pop,2013,218.964,68,0.733,0.751,11,53.829,1,0.0828,0.631,0.0,0.149,0.701,126.018
2N0volXQpwsvjDorTTxBAU,Bonfire Heart,James Blunt,['7KMqksf0UMdyA0UCf4R3ux'],neo mellow pop pop rock,2013,238.0,68,0.575,0.821,0,54.3,1,0.0527,0.181,0.0,0.124,0.449,118.021
2RaKlveGCllSaXloN8kmzV,Alien,RIN,['18ISxWwWjV6rPLoVCXf1dz'],german cloud rap german hip hop,2019,208.947,68,0.835,0.601,6,53.589,1,0.0562,0.298,0.0,0.111,0.853,137.998
6Xk7PnitV9jCRorWt2LiVZ,Berzerk,Eminem,['7dGJo4pcD2V6oG8kP0tJRR'],detroit hip hop hip hop rap,2013,238.746,68,0.739,0.872,11,55.941,0,0.333,0.0217,0.0,0.26,0.684,95.084
3dgQqOiQ9fCKVhNOedd2lf,Started From the Bottom,Drake,['3TVXtAsR1Inumwj472S9r4'],canadian hip hop canadian pop hip hop pop rap rap toronto rap,2013,174.12,68,0.794,0.523,8,52.171,1,0.161,0.0331,0.0,0.156,0.56,86.307
5jyUBKpmaH670zrXrE0wmO,Reload - Radio Edit,"Sebastian Ingrosso, Tommy Trash, John Martin","['6hyMWrxGBsOx6sWcVj1DqP', '1tBU8jUEdVR3mqSsAqEGfD', '2auikkNYqigWStoHWK1Grq']",aussietronica australian dance edm electro house pop dance progressive electro house progressive house dance pop edm electro house pop dance progressive electro house progressive house pop edm,2013,221.273,68,0.485,0.724,9,55.367,0,0.0521,0.0736,0.0,0.0631,0.433,128.045
7taeV6Kz3xIgjx5QR0eG8p,La La Land,Bryce Vine,['1ShZZUjkbXCjhwrb18BA8I'],electropop pop pop rap,2019,157.147,68,0.726,0.512,11,55.333,1,0.0361,0.289,0.0,0.234,0.52,97.965
5DI9jxTHrEiFAhStG7VA8E,Started From the Bottom,Drake,['3TVXtAsR1Inumwj472S9r4'],canadian hip hop canadian pop hip hop pop rap rap toronto rap,2013,174.133,68,0.793,0.524,8,52.173,1,0.156,0.0319,0.0,0.156,0.579,86.325
5qBqBdfTEIWJwAS0Jm2F5R,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,['1PCZpxHJz7WAMF8EEq8bfc'],art rock beatlesque blues rock brill building pop classic rock cosmic american country rock folk folk rock mellow gold psychedelic rock rock roots rock soft rock,1965,229.36,68,0.452,0.818,2,51.876,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474
575DZcL4PtBm3qoFdilkq8,Box Fan Sound,Tmsoft’s White Noise Sleep Sounds,['3HykQi5PlnOTB8tjm11KkK'],sleep,2013,589.972,68,0.0,2.03e-05,4,34.598,1,0.0,0.15,0.204,0.112,0.0,0.0
1iupzLgX4O0Qosb4yDpYoz,Salute,Little Mix,['3e7awlrlDSwF3iM0WBjGMp'],dance pop girl group pop postteen pop talent show uk pop,2013,236.013,68,0.641,0.732,2,54.675,1,0.0509,0.0981,0.0,0.285,0.354,82.027
3uU6dqBjVKRTPis0RrTaT4,Las de la Intuición,Shakira,['0EmeFodog0BfCgMzAIvKQp'],colombian pop dance pop latin latin pop pop,2005,220.667,68,0.728,0.731,2,52.925,0,0.0347,0.0331,0.351,0.0888,0.602,130.032
6OufwUcCqo81guU2jAlDVP,Love Tonight - Edit,Shouse,['2TcGJdSOiOvITBzhvfX8XB'],aussietronica,2017,241.97,68,0.727,0.681,5,52.886,0,0.0265,0.00214,0.000307,0.0861,0.448,123.028
4c1WgUnHXq2LEncGHKgj1I,Dream Glow (BTS World Original Soundtrack) - Pt. 1,"BTS, Charli XCX","['3Nrfpe0tUJi4K4DXYWgMUX', '25uiPmTg16RbhZWAqwLBy5']",kpop kpop boy group art pop candy pop dance pop electropop escape room hyperpop metropopolis pop postteen pop uk pop,2019,187.458,68,0.735,0.74,0,56.163,0,0.0519,0.0967,0.0,0.101,0.541,141.948
62d6YXEYxmMWAuLpw1EysL,Garden Kisses,Giveon,['4fxd5Ee7UefO4CUXgwJ7IP'],pop rb,2018,195.406,68,0.478,0.373,5,50.495,1,0.0317,0.915,6.36e-06,0.128,0.354,120.129
1dGF5ymTyBB2ZmOypkeU1F,veil,須田景凪,['5dWE3G7COO82G6vRy2Hpum'],japanese teen pop,2019,209.636,68,0.559,0.873,0,55.599,0,0.0543,0.0281,0.0,0.185,0.797,150.055
